from_bfguid,to_bfguid,type
e97dc440-c487-4593-9be1-730f0d760f15,7ada537d-86da-4ac3-a3b6-5880f270a991,HAS_PROPERTYTEMPLATE
e97dc440-c487-4593-9be1-730f0d760f15,d1c0ef10-b8f2-4a6e-8848-883e77b3f3de,HAS_PROPERTYTEMPLATE
e97dc440-c487-4593-9be1-730f0d760f15,3ea4394b-a4ea-416e-beef-526424531f0b,HAS_PROPERTYTEMPLATE
f1ed0d54-9ef7-4f94-bc1a-926bd4d7b7fd,b08accb6-4537-40e8-b5ae-752a80f04999,HAS_VALUE
d1c0ef10-b8f2-4a6e-8848-883e77b3f3de,c4809494-417c-4e67-9896-ecd496941ce3,HAS_VALUE
37dbc082-ae0b-424b-8c2b-43999d20b9e3,774a27ac-bd13-4e79-8946-d6d36b13af29,HAS_VALUE
de6003f2-ea7f-4425-909e-e90a4f55369c,642bbbd1-96ca-4f32-8c26-7d8d74391f70,HAS_VALUE
21c39e75-67f0-44ce-8635-0f4dc2892146,90b4c0a0-142a-4894-9879-43f7b9d9469d,HAS_VALUE
1d8426d7-edcf-4aff-9d1c-e45731b0033e,d8466098-c079-4f59-85a8-81cc586b0585,HAS_VALUE
894db8f3-ac63-4b20-a9e7-17b2529a36f5,ca80423d-75c7-4011-a635-883c3500e60b,HAS_VALUE
574a7d97-9ad6-49ed-9e15-5c143fe7b235,da43820e-72ff-4684-aa43-5b3b12e82fe8,HAS_VALUE
7ada537d-86da-4ac3-a3b6-5880f270a991,bf5e81f2-3397-4031-bbfc-b391d356fd79,HAS_VALUE
3ea4394b-a4ea-416e-beef-526424531f0b,2a5c1183-edde-4736-9c8e-016c9e76c05e,HAS_VALUE
3985c1b9-d35c-46f5-93c4-7e1a68284087,dca0bbc0-4cbc-472c-8c33-8eec47b1f14a,HAS_VALUE
0a4b6978-d283-4aa8-80e3-e6b57475b979,b72cad8a-8480-4266-91c3-56022b100e8c,HAS_VALUE
a3ba3c75-f37a-47e9-a384-ee665462fd71,d84e9962-4cc1-4f3c-aba7-8830405caedb,HAS_VALUE
bba81ef6-3bb0-4355-922b-643502d1ba68,86003c1a-2418-421b-a3e2-340499b59a59,HAS_VALUE
b01fcd5d-015a-4926-8bd8-28c1c0127b35,664bc67a-c6d7-4e3c-865b-10a23e73113c,HAS_VALUE
89c7b96c-8055-4e59-b800-816119e8fe7d,9e6697d2-52c7-460e-b86c-e26e4cbcaf97,HAS_PROPERTYSET
